id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,status_type_alt_detail,game_date_time,game_date,PBP,team_box,player_box
400927542,s:40~l:59~e:400927542~c:400927542,2017-08-06T20:30Z,3903,TRUE,FALSE,FALSE,FALSE,2017-08-06T20:30Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,85,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,79,FALSE,400927542,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",2017-08-06T20:30:00Z,2017-08-06,TRUE,TRUE,TRUE
400927541,s:40~l:59~e:400927541~c:400927541,2017-08-06T19:00Z,7414,TRUE,FALSE,FALSE,FALSE,2017-08-06T19:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,85,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,80,FALSE,400927541,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",2017-08-06T19:00:00Z,2017-08-06,TRUE,TRUE,TRUE
400927539,s:40~l:59~e:400927539~c:400927539,2017-08-06T00:00Z,5757,TRUE,FALSE,FALSE,FALSE,2017-08-06T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,91,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,86,FALSE,400927539,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",2017-08-06T00:00:00Z,2017-08-05,TRUE,TRUE,TRUE
400927540,s:40~l:59~e:400927540~c:400927540,2017-08-06T00:00Z,5869,TRUE,FALSE,FALSE,FALSE,2017-08-06T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,87,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,FALSE,400927540,2017,2,"",OT,2017-08-06T00:00:00Z,2017-08-05,TRUE,TRUE,TRUE
400927538,s:40~l:59~e:400927538~c:400927538,2017-08-05T02:30Z,11617,TRUE,FALSE,FALSE,FALSE,2017-08-05T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,87,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,74,FALSE,400927538,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",2017-08-05T02:30:00Z,2017-08-04,TRUE,TRUE,TRUE
400927536,s:40~l:59~e:400927536~c:400927536,2017-08-05T00:00Z,3712,TRUE,FALSE,FALSE,FALSE,2017-08-05T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,93,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,FALSE,400927536,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",2017-08-05T00:00:00Z,2017-08-04,TRUE,TRUE,TRUE
400927537,s:40~l:59~e:400927537~c:400927537,2017-08-05T00:00Z,4955,TRUE,FALSE,FALSE,FALSE,2017-08-05T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,76,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,74,FALSE,400927537,2017,2,"","",2017-08-05T00:00:00Z,2017-08-04,TRUE,TRUE,TRUE
400927534,s:40~l:59~e:400927534~c:400927534,2017-08-04T23:00Z,7331,TRUE,FALSE,FALSE,FALSE,2017-08-04T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,93,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,92,FALSE,400927534,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-04T23:00:00Z,2017-08-04,TRUE,TRUE,TRUE
400927535,s:40~l:59~e:400927535~c:400927535,2017-08-04T23:00Z,8052,TRUE,FALSE,FALSE,FALSE,2017-08-04T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,70,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,81,TRUE,400927535,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",2017-08-04T23:00:00Z,2017-08-04,TRUE,TRUE,TRUE
400927533,s:40~l:59~e:400927533~c:400927533,2017-08-04T00:00Z,9622,TRUE,FALSE,FALSE,FALSE,2017-08-04T00:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,69,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,54,FALSE,400927533,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-08-04T00:00:00Z,2017-08-03,TRUE,TRUE,TRUE
400927532,s:40~l:59~e:400927532~c:400927532,2017-08-02T00:00Z,3430,TRUE,FALSE,FALSE,FALSE,2017-08-02T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,93,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,81,FALSE,400927532,2017,2,"","",2017-08-02T00:00:00Z,2017-08-01,TRUE,TRUE,TRUE
400927531,s:40~l:59~e:400927531~c:400927531,2017-07-30T23:00Z,12432,TRUE,FALSE,FALSE,FALSE,2017-07-30T23:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,93,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,82,FALSE,400927531,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-07-30T23:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927529,s:40~l:59~e:400927529~c:400927529,2017-07-30T22:00Z,10108,TRUE,FALSE,FALSE,FALSE,2017-07-30T22:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,81,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",64,FALSE,400927529,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",2017-07-30T22:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927530,s:40~l:59~e:400927530~c:400927530,2017-07-30T22:00Z,5834,TRUE,FALSE,FALSE,FALSE,2017-07-30T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,82,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86,TRUE,400927530,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",2017-07-30T22:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927528,s:40~l:59~e:400927528~c:400927528,2017-07-30T21:00Z,11053,TRUE,FALSE,FALSE,FALSE,2017-07-30T21:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,95,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,74,FALSE,400927528,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",2017-07-30T21:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927526,s:40~l:59~e:400927526~c:400927526,2017-07-30T19:00Z,6145,TRUE,FALSE,FALSE,FALSE,2017-07-30T19:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,89,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,73,FALSE,400927526,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-07-30T19:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927527,s:40~l:59~e:400927527~c:400927527,2017-07-30T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2017-07-30T19:00Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,70,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,77,TRUE,400927527,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-07-30T19:00:00Z,2017-07-30,TRUE,TRUE,TRUE
400927525,s:40~l:59~e:400927525~c:400927525,2017-07-29T02:00Z,7797,TRUE,FALSE,FALSE,FALSE,2017-07-29T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,109,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,93,FALSE,400927525,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",2017-07-29T02:00:00Z,2017-07-28,TRUE,TRUE,TRUE
400927524,s:40~l:59~e:400927524~c:400927524,2017-07-29T00:30Z,6088,TRUE,FALSE,FALSE,FALSE,2017-07-29T00:30Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,80,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,86,TRUE,400927524,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",2017-07-29T00:30:00Z,2017-07-28,TRUE,TRUE,TRUE
400927523,s:40~l:59~e:400927523~c:400927523,2017-07-29T00:00Z,5777,TRUE,FALSE,FALSE,FALSE,2017-07-29T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,73,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,85,TRUE,400927523,2017,2,"","",2017-07-29T00:00:00Z,2017-07-28,TRUE,TRUE,TRUE
400927522,s:40~l:59~e:400927522~c:400927522,2017-07-28T23:30Z,4197,TRUE,FALSE,FALSE,FALSE,2017-07-28T23:30Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,80,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,90,TRUE,400927522,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-07-28T23:30:00Z,2017-07-28,TRUE,TRUE,TRUE
400927520,s:40~l:59~e:400927520~c:400927520,2017-07-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2017-07-28T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,0,6,STATUS_POSTPONED,post,FALSE,Postponed,Postponed,Postponed,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,400927520,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",2017-07-28T23:00:00Z,2017-07-28,FALSE,FALSE,FALSE
400927521,s:40~l:59~e:400927521~c:400927521,2017-07-28T23:00Z,6617,TRUE,FALSE,FALSE,FALSE,2017-07-28T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,84,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,85,TRUE,400927521,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",2017-07-28T23:00:00Z,2017-07-28,TRUE,TRUE,TRUE
400927519,s:40~l:59~e:400927519~c:400927519,2017-07-26T02:30Z,10012,TRUE,FALSE,FALSE,FALSE,2017-07-26T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,68,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,60,FALSE,400927519,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",2017-07-26T02:30:00Z,2017-07-25,TRUE,TRUE,TRUE
400927517,s:40~l:59~e:400927517~c:400927517,2017-07-26T00:00Z,10123,TRUE,FALSE,FALSE,FALSE,2017-07-26T00:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,76,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,75,FALSE,400927517,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-07-26T00:00:00Z,2017-07-25,TRUE,TRUE,TRUE
400927518,s:40~l:59~e:400927518~c:400927518,2017-07-26T00:00Z,3701,TRUE,FALSE,FALSE,FALSE,2017-07-26T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,84,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,82,FALSE,400927518,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",2017-07-26T00:00:00Z,2017-07-25,TRUE,TRUE,TRUE
400927515,s:40~l:59~e:400927515~c:400927515,2017-07-25T23:00Z,5631,TRUE,FALSE,FALSE,FALSE,2017-07-25T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,93,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,72,FALSE,400927515,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-07-25T23:00:00Z,2017-07-25,TRUE,TRUE,TRUE
400927516,s:40~l:59~e:400927516~c:400927516,2017-07-25T23:00Z,4053,TRUE,FALSE,FALSE,FALSE,2017-07-25T23:00Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,99,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,91,FALSE,400927516,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,OT,2017-07-25T23:00:00Z,2017-07-25,TRUE,TRUE,TRUE
400927514,s:40~l:59~e:400927514~c:400927514,2017-07-25T16:30Z,9244,TRUE,FALSE,FALSE,FALSE,2017-07-25T16:30Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,76,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,85,TRUE,400927514,2017,2,"","",2017-07-25T16:30:00Z,2017-07-25,TRUE,TRUE,TRUE
400968106,s:40~l:59~e:400968106~c:400968106,2017-07-22T19:30Z,15221,TRUE,TRUE,FALSE,FALSE,2017-07-22T19:30Z,event,VERIZON WNBA ALL-STAR GAME,4,ALLSTAR,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,"","",TRUE,763,130,TRUE,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,121,FALSE,400968106,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,"",2017-07-22T19:30:00Z,2017-07-22,TRUE,TRUE,TRUE
400927513,s:40~l:59~e:400927513~c:400927513,2017-07-21T00:00Z,7306,TRUE,FALSE,FALSE,FALSE,2017-07-21T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,85,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,61,FALSE,400927513,2017,2,"","",2017-07-21T00:00:00Z,2017-07-20,TRUE,TRUE,TRUE
400927512,s:40~l:59~e:400927512~c:400927512,2017-07-20T19:30Z,16166,TRUE,FALSE,FALSE,FALSE,2017-07-20T19:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,80,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,82,TRUE,400927512,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",2017-07-20T19:30:00Z,2017-07-20,TRUE,TRUE,TRUE
400927511,s:40~l:59~e:400927511~c:400927511,2017-07-19T19:30Z,11371,TRUE,FALSE,FALSE,FALSE,2017-07-19T19:30Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,77,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,84,TRUE,400927511,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",2017-07-19T19:30:00Z,2017-07-19,TRUE,TRUE,TRUE
400927510,s:40~l:59~e:400927510~c:400927510,2017-07-19T17:00Z,17834,TRUE,FALSE,FALSE,FALSE,2017-07-19T17:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,100,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,74,FALSE,400927510,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-07-19T17:00:00Z,2017-07-19,TRUE,TRUE,TRUE
400927509,s:40~l:59~e:400927509~c:400927509,2017-07-19T15:30Z,15597,TRUE,FALSE,FALSE,FALSE,2017-07-19T15:30Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,100,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,96,FALSE,400927509,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,OT,2017-07-19T15:30:00Z,2017-07-19,TRUE,TRUE,TRUE
